tree_isic_3_1,tree_isic_rev4,comment,prefixed_id,skos_uri
0111,0111,one-to-many correspondence,604be733-52a5-4c88-ab6e-93550aaf440d,http://www.w3.org/2004/02/skos/core#narrowMatch
0111,0112,one-to-many correspondence,543b8d85-6299-421d-9353-ae6264fe9552,http://www.w3.org/2004/02/skos/core#narrowMatch
0111,0113,many-to-many correspondence,d34f1951-2441-412d-bfe0-aabb534cff7a,http://www.w3.org/2004/02/skos/core#relatedMatch
0111,0114,one-to-many correspondence,b377e13c-0f29-446b-9e6b-7fd9cd1993c3,http://www.w3.org/2004/02/skos/core#narrowMatch
0111,0115,one-to-many correspondence,04459a86-c32f-40b7-a12f-9d063fa36821,http://www.w3.org/2004/02/skos/core#narrowMatch
0111,0116,one-to-many correspondence,568dfcaf-ecec-4ae0-96c8-4eaba7ed3e82,http://www.w3.org/2004/02/skos/core#narrowMatch
0111,0119,many-to-many correspondence,db4e2982-7adc-4e76-a0d6-4e73c49e9921,http://www.w3.org/2004/02/skos/core#relatedMatch
0111,0126,many-to-many correspondence,0d7bcd3b-f9ea-4522-bca4-a216487cd149,http://www.w3.org/2004/02/skos/core#relatedMatch
0111,0128,many-to-many correspondence,0388d8e4-8253-4479-bff1-6e1f8a82ef53,http://www.w3.org/2004/02/skos/core#relatedMatch
0111,0129,many-to-many correspondence,9f5b76f4-aeeb-4779-bbb7-6a697ef29330,http://www.w3.org/2004/02/skos/core#relatedMatch
0111,0163,many-to-many correspondence,7841a774-bd50-4fca-bf1f-fba684f3a0a6,http://www.w3.org/2004/02/skos/core#relatedMatch
0112,0113,many-to-many correspondence,8963d116-034a-41d4-9455-5dd0fef28abc,http://www.w3.org/2004/02/skos/core#relatedMatch
0112,0119,many-to-many correspondence,2892bd1a-f804-42c2-9e14-2f6d5e57b81e,http://www.w3.org/2004/02/skos/core#relatedMatch
0112,0125,many-to-many correspondence,9c4d694b-55b5-460c-b076-04e8a260d66a,http://www.w3.org/2004/02/skos/core#relatedMatch
0112,0128,many-to-many correspondence,2da22ba4-aadc-4efc-bd30-4f3e56c72fc8,http://www.w3.org/2004/02/skos/core#relatedMatch
0112,0129,many-to-many correspondence,b4bc01c2-a90e-46cf-a663-101ebe5b3067,http://www.w3.org/2004/02/skos/core#relatedMatch
0112,0130,many-to-many correspondence,0dece44f-226d-4583-9d58-905d62821bec,http://www.w3.org/2004/02/skos/core#relatedMatch
0112,0230,many-to-many correspondence,00e19f57-295d-4ae4-87dc-172ca8e56bb3,http://www.w3.org/2004/02/skos/core#relatedMatch
0113,0121,one-to-many correspondence,98a72d3a-aec0-4837-ac8f-85915fb79c4b,http://www.w3.org/2004/02/skos/core#narrowMatch
0113,0122,one-to-many correspondence,dec732b4-9b58-4645-adf3-b4e162c71b19,http://www.w3.org/2004/02/skos/core#narrowMatch
0113,0123,one-to-many correspondence,d3e9ff36-8303-4290-a41f-673a06a5fd7f,http://www.w3.org/2004/02/skos/core#narrowMatch
0113,0124,one-to-many correspondence,f941b896-1658-4d25-916e-52d03727d7e8,http://www.w3.org/2004/02/skos/core#narrowMatch
0113,0125,many-to-many correspondence,e3370652-f27d-40d3-8cfc-fc14694e0419,http://www.w3.org/2004/02/skos/core#relatedMatch
0113,0126,many-to-many correspondence,be6a9012-4a9b-41d7-9dc7-5dd101e034ea,http://www.w3.org/2004/02/skos/core#relatedMatch
0113,0127,one-to-many correspondence,78b2c846-4398-441b-a57c-0cec400da365,http://www.w3.org/2004/02/skos/core#narrowMatch
0113,0128,many-to-many correspondence,e3118890-9b9c-4b26-8164-8933ebdf7d21,http://www.w3.org/2004/02/skos/core#relatedMatch
0113,0230,many-to-many correspondence,017fb09e-adf2-4e00-8a22-3cab9324815e,http://www.w3.org/2004/02/skos/core#relatedMatch
0113,1102,many-to-many correspondence,912ecf99-9384-4051-9c27-e555de771209,http://www.w3.org/2004/02/skos/core#relatedMatch
0121,0141,one-to-many correspondence,b7fb33d6-98f2-4991-93c0-242d31d50f7b,http://www.w3.org/2004/02/skos/core#narrowMatch
0121,0142,one-to-many correspondence,b99b2659-e02b-42f2-a5de-a75864c85699,http://www.w3.org/2004/02/skos/core#narrowMatch
0121,0144,one-to-many correspondence,64f2e602-b2b8-46ff-817b-62bbcc69fff1,http://www.w3.org/2004/02/skos/core#narrowMatch
0122,0143,one-to-many correspondence,5fbf70a8-735e-4192-addb-2806f362db10,http://www.w3.org/2004/02/skos/core#narrowMatch
0122,0145,one-to-many correspondence,20f0334b-3d7b-483b-9188-896bacf14b3d,http://www.w3.org/2004/02/skos/core#narrowMatch
0122,0146,one-to-many correspondence,9c0f9a6f-6fc4-4ff7-9a0c-7c3195d01e62,http://www.w3.org/2004/02/skos/core#narrowMatch
0122,0149,one-to-many correspondence,b71fdf0f-5160-40c4-a5b5-528079be9c7f,http://www.w3.org/2004/02/skos/core#narrowMatch
0122,0321,many-to-many correspondence,fb79e31e-1a06-4251-b6a3-57d3a31f1b92,http://www.w3.org/2004/02/skos/core#relatedMatch
0122,0322,many-to-many correspondence,cc837d6d-9b9a-48c7-89b1-c4b91e73e62c,http://www.w3.org/2004/02/skos/core#relatedMatch
0130,0150,one-to-one correspondence,fd4d5f22-f850-4dc9-ac04-f806c242e329,http://www.w3.org/2004/02/skos/core#exactMatch
0140,0161,one-to-many correspondence,037dc41a-47f6-4f87-9cf9-fae3f9b9e666,http://www.w3.org/2004/02/skos/core#narrowMatch
0140,0162,many-to-many correspondence,aa9af132-283f-4fbb-87a2-68d1e835dca9,http://www.w3.org/2004/02/skos/core#relatedMatch
0140,0163,many-to-many correspondence,6420a766-53c7-43e1-ab0c-5d7e777440b9,http://www.w3.org/2004/02/skos/core#relatedMatch
0140,0164,one-to-many correspondence,7308a078-b986-4007-91f8-f9942305f648,http://www.w3.org/2004/02/skos/core#narrowMatch
0140,8130,many-to-many correspondence,558bd950-89fc-487f-b8bc-4dbfc5af3dd1,http://www.w3.org/2004/02/skos/core#relatedMatch
0150,0170,one-to-many correspondence,36d06246-341b-4680-9be3-7d6373a6ed7b,http://www.w3.org/2004/02/skos/core#narrowMatch
0150,9499,many-to-many correspondence,7a834388-304b-45e7-968f-a76cf7361d84,http://www.w3.org/2004/02/skos/core#relatedMatch
0200,0129,many-to-many correspondence,9ddd50b2-1ad9-4833-9433-5984d1cbd1e6,http://www.w3.org/2004/02/skos/core#relatedMatch
0200,0130,many-to-many correspondence,8d58a65c-d63d-4d26-ba23-0d67bb56ced3,http://www.w3.org/2004/02/skos/core#relatedMatch
0200,0210,one-to-many correspondence,0cb35955-8248-4627-97cf-91da47a55ad5,http://www.w3.org/2004/02/skos/core#narrowMatch
0200,0220,one-to-many correspondence,0bd48d7d-ce3b-4310-be26-52c9d2825dd3,http://www.w3.org/2004/02/skos/core#narrowMatch
0200,0230,many-to-many correspondence,ad6d7a9c-d11c-4ea1-b679-f3417c281c1c,http://www.w3.org/2004/02/skos/core#relatedMatch
0200,0240,one-to-many correspondence,850e87a3-6cef-463a-b3ff-f76bf61513b2,http://www.w3.org/2004/02/skos/core#narrowMatch
0501,0311,one-to-many correspondence,76497191-ccac-4c17-9e4f-1b2990f4b91d,http://www.w3.org/2004/02/skos/core#narrowMatch
0501,0312,one-to-many correspondence,41357108-252d-4592-b2b5-e87b99ac1d0d,http://www.w3.org/2004/02/skos/core#narrowMatch
0502,0321,many-to-many correspondence,3fb06b7e-45be-4ce6-b1cd-1aff96ba3def,http://www.w3.org/2004/02/skos/core#relatedMatch
0502,0322,many-to-many correspondence,e6904317-4abe-47c2-a2ed-b380f08cd669,http://www.w3.org/2004/02/skos/core#relatedMatch
1010,0510,one-to-many correspondence,f99dc44a-4a44-434d-9286-1a3c1baec3e5,http://www.w3.org/2004/02/skos/core#narrowMatch
1010,0990,many-to-many correspondence,a5b80338-90aa-499c-a97f-8a8b19c28a89,http://www.w3.org/2004/02/skos/core#relatedMatch
1010,1920,many-to-many correspondence,c83956e7-909e-408f-bc6b-613222501c95,http://www.w3.org/2004/02/skos/core#relatedMatch
1020,0520,one-to-many correspondence,b5627962-f2d5-4e2d-b9be-a5224ee7a77c,http://www.w3.org/2004/02/skos/core#narrowMatch
1020,0990,many-to-many correspondence,cfde348f-a19d-4849-b8df-382cf24ef49d,http://www.w3.org/2004/02/skos/core#relatedMatch
1020,1920,many-to-many correspondence,68ae5e14-5f6e-4f40-922c-67cd036d1a91,http://www.w3.org/2004/02/skos/core#relatedMatch
1030,0892,one-to-many correspondence,538565c0-0c98-468b-9e94-fdd87ec4785c,http://www.w3.org/2004/02/skos/core#narrowMatch
1030,0990,many-to-many correspondence,0cbb119a-2fea-4fc5-ba22-5fba6676e1b8,http://www.w3.org/2004/02/skos/core#relatedMatch
1110,0610,one-to-many correspondence,48e367f4-4822-4177-a058-c7902db52c2c,http://www.w3.org/2004/02/skos/core#narrowMatch
1110,0620,one-to-many correspondence,01ea382c-5f75-416e-92ef-a7b2d641dbeb,http://www.w3.org/2004/02/skos/core#narrowMatch
1110,0910,many-to-many correspondence,76503a44-8202-464a-8286-b554eb9f4ff1,http://www.w3.org/2004/02/skos/core#relatedMatch
1120,0910,many-to-one correspondence,5ca9de0c-47cc-4ffb-ac0d-20d31d5b8fa2,http://www.w3.org/2004/02/skos/core#broadMatch
1200,0721,one-to-many correspondence,8e40fba3-c3f0-4be7-affc-b23ff65106ec,http://www.w3.org/2004/02/skos/core#narrowMatch
1200,0990,many-to-many correspondence,21a2c8e0-a8b9-41ab-98eb-711611fc17b3,http://www.w3.org/2004/02/skos/core#relatedMatch
1310,0710,one-to-many correspondence,35290cd7-f696-4698-96ca-5c89750fac9f,http://www.w3.org/2004/02/skos/core#narrowMatch
1310,0990,many-to-many correspondence,803ff45d-4df2-431e-b757-3139f8c53dc8,http://www.w3.org/2004/02/skos/core#relatedMatch
1320,0729,one-to-many correspondence,ec9faf45-412b-4ca9-b57e-7e40020d17f1,http://www.w3.org/2004/02/skos/core#narrowMatch
1320,0990,many-to-many correspondence,417aeb16-7e4e-41ae-a622-a6d882ecf44b,http://www.w3.org/2004/02/skos/core#relatedMatch
1410,0810,many-to-many correspondence,33117de8-0ce1-4209-b5de-d52709fdee51,http://www.w3.org/2004/02/skos/core#relatedMatch
1410,0990,many-to-many correspondence,9375059e-9455-4db2-8399-f4aeb65cca2e,http://www.w3.org/2004/02/skos/core#relatedMatch
1421,0891,one-to-many correspondence,80eec3fa-6685-45b9-b74e-355873dba50b,http://www.w3.org/2004/02/skos/core#narrowMatch
1421,0990,many-to-many correspondence,c7b8eee9-181e-455c-936b-f2028ce74dc0,http://www.w3.org/2004/02/skos/core#relatedMatch
1422,0893,one-to-many correspondence,6eca4fee-8cbb-4ec3-b416-6967b1bfd7eb,http://www.w3.org/2004/02/skos/core#narrowMatch
1422,0990,many-to-many correspondence,eadb3be9-5ce2-4ec1-a36c-4c4642c9901e,http://www.w3.org/2004/02/skos/core#relatedMatch
1429,0810,many-to-many correspondence,2aeb795a-bd2e-4738-89c6-d24d8e7db531,http://www.w3.org/2004/02/skos/core#relatedMatch
1429,0899,one-to-many correspondence,10c8fb18-c9c8-4011-8a59-036623423f0f,http://www.w3.org/2004/02/skos/core#narrowMatch
1429,0990,many-to-many correspondence,096f41ad-35ba-45ac-8c8c-137c30ca3a62,http://www.w3.org/2004/02/skos/core#relatedMatch
1511,1010,one-to-one correspondence,9dba4f57-1326-4958-a8bc-c218f2b6234a,http://www.w3.org/2004/02/skos/core#exactMatch
1512,1020,one-to-many correspondence,231ecb8f-dffa-4251-a55e-ad1edc02c16c,http://www.w3.org/2004/02/skos/core#narrowMatch
1512,1075,many-to-many correspondence,1b222a83-2fe0-442f-bc87-b39996a8e26c,http://www.w3.org/2004/02/skos/core#relatedMatch
1513,1030,many-to-many correspondence,7e88b530-f69d-4d13-83ab-60d8256175bb,http://www.w3.org/2004/02/skos/core#relatedMatch
1513,1075,many-to-many correspondence,1950855c-d2d6-4c32-a455-27fc761cc05b,http://www.w3.org/2004/02/skos/core#relatedMatch
1514,1040,one-to-one correspondence,4212e4bd-4539-4806-b5b2-0cc119c4a2a0,http://www.w3.org/2004/02/skos/core#exactMatch
1520,1050,one-to-one correspondence,88cf477e-13c1-4283-a314-a46275275534,http://www.w3.org/2004/02/skos/core#exactMatch
1531,1061,one-to-one correspondence,2335864c-0484-4e0f-8495-0e204da93852,http://www.w3.org/2004/02/skos/core#exactMatch
1532,1062,one-to-one correspondence,d9773866-b073-4fdc-ba3c-d73173331836,http://www.w3.org/2004/02/skos/core#exactMatch
1533,1080,one-to-one correspondence,0c194cb8-5357-409f-b38d-69f70e618f67,http://www.w3.org/2004/02/skos/core#exactMatch
1541,1071,many-to-one correspondence,3e982f80-78c6-4161-9c0c-eb10fd41126f,http://www.w3.org/2004/02/skos/core#broadMatch
1542,1072,one-to-one correspondence,6deb1c94-2f08-4a8a-a173-9d6acbf5216e,http://www.w3.org/2004/02/skos/core#exactMatch
1543,1073,one-to-one correspondence,50432923-3267-4ed6-9dc0-0cad475d6ebb,http://www.w3.org/2004/02/skos/core#exactMatch
1544,1074,one-to-many correspondence,8b31d09b-e708-409f-b25c-a46e6621098d,http://www.w3.org/2004/02/skos/core#narrowMatch
1544,1075,many-to-many correspondence,e828f2e3-051d-4b29-afda-2e9d07baf2bc,http://www.w3.org/2004/02/skos/core#relatedMatch
1549,1030,many-to-many correspondence,ff749be6-36f2-457f-8d88-3f0c01714c38,http://www.w3.org/2004/02/skos/core#relatedMatch
1549,1071,many-to-many correspondence,f81400ac-2f00-4589-8af3-256ffad5db61,http://www.w3.org/2004/02/skos/core#relatedMatch
1549,1075,many-to-many correspondence,e4635912-f993-4e89-ba00-58e52c600607,http://www.w3.org/2004/02/skos/core#relatedMatch
1549,1079,many-to-many correspondence,8f0aa852-f56a-4a7f-9c02-c6a56e00df49,http://www.w3.org/2004/02/skos/core#relatedMatch
1549,3530,many-to-many correspondence,68d927bd-e90f-4b8f-bc45-4c66ef5405fb,http://www.w3.org/2004/02/skos/core#relatedMatch
1551,1101,one-to-many correspondence,34fa76ee-91e8-4e3d-b337-08dccf898f2b,http://www.w3.org/2004/02/skos/core#narrowMatch
1551,2011,many-to-many correspondence,d9b6bebc-2094-42cc-8c46-abb337c2e088,http://www.w3.org/2004/02/skos/core#relatedMatch
1552,1102,many-to-one correspondence,0343cc40-56a0-43e5-9695-74b2cc374007,http://www.w3.org/2004/02/skos/core#broadMatch
1553,1103,one-to-one correspondence,01b11ad2-f1c3-4e7a-a9a8-4f98de9f8ba6,http://www.w3.org/2004/02/skos/core#exactMatch
1554,1104,one-to-one correspondence,ee2f0139-71b4-422d-9b9e-24d10de6aa77,http://www.w3.org/2004/02/skos/core#exactMatch
1600,1200,one-to-one correspondence,94d0ba2c-16f4-408c-9f3f-92d259101c24,http://www.w3.org/2004/02/skos/core#exactMatch
1711,1311,one-to-many correspondence,db00f7b8-e702-4952-a9e5-f9d50c3e1402,http://www.w3.org/2004/02/skos/core#narrowMatch
1711,1312,many-to-many correspondence,6b534896-8c2f-4654-94f1-f6ac86a228e9,http://www.w3.org/2004/02/skos/core#relatedMatch
1712,1313,many-to-one correspondence,dacd0935-eb41-4316-be09-ae07dacbe7e1,http://www.w3.org/2004/02/skos/core#broadMatch
1721,1392,many-to-many correspondence,c013115c-5025-4554-b2e9-2318d61aa0a7,http://www.w3.org/2004/02/skos/core#relatedMatch
1721,3250,many-to-many correspondence,21e538c0-22b1-4fa4-acc6-ca6039632864,http://www.w3.org/2004/02/skos/core#relatedMatch
1721,3319,many-to-many correspondence,c8ef0896-10c8-4433-beeb-77bf85e84891,http://www.w3.org/2004/02/skos/core#relatedMatch
1722,1393,one-to-one correspondence,390629b7-9409-4724-bf29-3279ce6f9a74,http://www.w3.org/2004/02/skos/core#exactMatch
1723,1394,one-to-many correspondence,37d7c62b-af24-4d4a-a40f-a572718ca8e7,http://www.w3.org/2004/02/skos/core#narrowMatch
1723,3319,many-to-many correspondence,ab40e07e-dbe2-4a9a-a017-1a80beaee682,http://www.w3.org/2004/02/skos/core#relatedMatch
1729,1313,many-to-many correspondence,c7f6a7c5-b576-4e61-85cb-9b19d9f97c18,http://www.w3.org/2004/02/skos/core#relatedMatch
1729,1399,many-to-many correspondence,e2cd98b2-c805-4ebb-95a9-1362492e76fe,http://www.w3.org/2004/02/skos/core#relatedMatch
1729,1709,many-to-many correspondence,604d0e6f-0c1a-4240-a184-348794fe61b1,http://www.w3.org/2004/02/skos/core#relatedMatch
1730,1391,one-to-many correspondence,f73f344e-baa7-4ffd-abc2-1998350496b6,http://www.w3.org/2004/02/skos/core#narrowMatch
1730,1430,one-to-many correspondence,c52e94df-3b44-4a41-87c0-8a9bdccfbbe0,http://www.w3.org/2004/02/skos/core#narrowMatch
1810,1313,many-to-many correspondence,52878049-aa98-4a4f-bf84-14024366abb3,http://www.w3.org/2004/02/skos/core#relatedMatch
1810,1410,one-to-many correspondence,83d36085-4779-40e2-8811-6f4f205ff195,http://www.w3.org/2004/02/skos/core#narrowMatch
1810,3290,many-to-many correspondence,ff22db74-794b-4183-a30d-67ff79d47e17,http://www.w3.org/2004/02/skos/core#relatedMatch
1820,1420,one-to-many correspondence,b139170f-1cb8-4fed-b600-90a2c48e6c24,http://www.w3.org/2004/02/skos/core#narrowMatch
1820,1511,many-to-many correspondence,94f7a75b-949c-4237-8a81-e9a146d8a16f,http://www.w3.org/2004/02/skos/core#relatedMatch
1911,1511,many-to-one correspondence,6a920e37-7be1-44ec-af4c-4ca3ddba55a9,http://www.w3.org/2004/02/skos/core#broadMatch
1912,1512,many-to-many correspondence,25eca683-405d-41dd-9dd1-d22b22bdd0ac,http://www.w3.org/2004/02/skos/core#relatedMatch
1912,3290,many-to-many correspondence,d8cc2ce1-b914-4781-9c8c-dfbc54b41469,http://www.w3.org/2004/02/skos/core#relatedMatch
1920,1512,many-to-many correspondence,601da575-3c0e-440f-a691-24f54d96f807,http://www.w3.org/2004/02/skos/core#relatedMatch
1920,1520,one-to-many correspondence,d5740161-14ea-4239-b5ac-b37d139ae500,http://www.w3.org/2004/02/skos/core#narrowMatch
1920,1629,many-to-many correspondence,b7b5c707-76d9-4d5a-9c83-27c4b70514ee,http://www.w3.org/2004/02/skos/core#relatedMatch
1920,2219,many-to-many correspondence,f81ef069-e918-4daf-8040-e90dbb9c5976,http://www.w3.org/2004/02/skos/core#relatedMatch
1920,2220,many-to-many correspondence,df75a891-446a-499d-be30-ddb7a5785099,http://www.w3.org/2004/02/skos/core#relatedMatch
1920,3230,many-to-many correspondence,4ab4c6e3-5dc9-408f-b6d5-50d67a909e73,http://www.w3.org/2004/02/skos/core#relatedMatch
2010,1610,one-to-one correspondence,99b6a0c7-cd20-4048-b86f-145acf5a46b8,http://www.w3.org/2004/02/skos/core#exactMatch
2021,1621,one-to-one correspondence,aa33a28a-04a8-431e-97ef-d54272ae0f41,http://www.w3.org/2004/02/skos/core#exactMatch
2022,1622,one-to-one correspondence,a95524e8-44ad-40d9-9e77-8b504f94f651,http://www.w3.org/2004/02/skos/core#exactMatch
2023,1623,one-to-many correspondence,48b4f186-3b2c-4a63-a289-d340d4140967,http://www.w3.org/2004/02/skos/core#narrowMatch
2023,3319,many-to-many correspondence,814bcb5b-30e4-43ee-af0e-84d7f7d0253a,http://www.w3.org/2004/02/skos/core#relatedMatch
2029,1629,many-to-many correspondence,b3b58f97-20e4-4fbf-886f-b86f62fb1560,http://www.w3.org/2004/02/skos/core#relatedMatch
2029,3290,many-to-many correspondence,ef5663f6-f6ec-44ed-9fe0-8a4320bd7cc3,http://www.w3.org/2004/02/skos/core#relatedMatch
2029,3319,many-to-many correspondence,bb4236f9-a82c-497b-8c63-c412942063f8,http://www.w3.org/2004/02/skos/core#relatedMatch
2101,1701,one-to-one correspondence,35cef416-fde0-4e74-a6ac-5e5b3b53ead1,http://www.w3.org/2004/02/skos/core#exactMatch
2102,1702,one-to-one correspondence,6c5656c4-5333-47b8-8bc4-d4070aa07769,http://www.w3.org/2004/02/skos/core#exactMatch
2109,1709,many-to-many correspondence,69e5a043-c4a9-4a8d-9676-7c960b0c1003,http://www.w3.org/2004/02/skos/core#relatedMatch
2109,1811,many-to-many correspondence,8490b361-a3fa-4ad5-a2f6-934bce37b24d,http://www.w3.org/2004/02/skos/core#relatedMatch
2109,2220,many-to-many correspondence,1a741d27-e829-4522-b5e2-3e42133bc3f7,http://www.w3.org/2004/02/skos/core#relatedMatch
2211,3290,many-to-many correspondence,3baa8c3c-8272-4708-a261-3e54f76ff56c,http://www.w3.org/2004/02/skos/core#relatedMatch
2211,5811,many-to-many correspondence,ead4b9a2-bcdf-4895-b6d2-ceded23545ee,http://www.w3.org/2004/02/skos/core#relatedMatch
2211,5812,many-to-many correspondence,bc3e139f-af78-40fa-98bd-fe8d81b840f0,http://www.w3.org/2004/02/skos/core#relatedMatch
2212,5813,many-to-one correspondence,7aee081e-1e2f-4a7f-a651-2cc58865d4fe,http://www.w3.org/2004/02/skos/core#broadMatch
2213,5920,many-to-one correspondence,829c408e-2fc9-4dd6-9e9f-2745d6242ab5,http://www.w3.org/2004/02/skos/core#broadMatch
2219,5813,many-to-many correspondence,0909336b-58f9-43bd-842d-08ff70daf644,http://www.w3.org/2004/02/skos/core#relatedMatch
2219,5819,many-to-many correspondence,ca29c475-14fa-47c9-8f4b-41b1d94adb6a,http://www.w3.org/2004/02/skos/core#relatedMatch
2221,1709,many-to-many correspondence,dc1a9479-4eda-479c-a141-ba6a726b0463,http://www.w3.org/2004/02/skos/core#relatedMatch
2221,1811,many-to-many correspondence,686e29d9-970c-4cf7-a8d0-42bc86c61eb7,http://www.w3.org/2004/02/skos/core#relatedMatch
2222,1812,one-to-one correspondence,64f61214-5270-4b6f-a6f4-359812feb76d,http://www.w3.org/2004/02/skos/core#exactMatch
2230,1820,one-to-one correspondence,8ff032d1-078b-47bb-92cf-1f67235747c6,http://www.w3.org/2004/02/skos/core#exactMatch
2310,1910,many-to-one correspondence,ddec6a53-02a3-42e3-8c7b-4e52ccbca904,http://www.w3.org/2004/02/skos/core#broadMatch
2320,1920,many-to-one correspondence,d551f60d-e5d3-46c2-a406-e17e3048ffba,http://www.w3.org/2004/02/skos/core#broadMatch
2330,2011,many-to-many correspondence,ee686272-9de3-4ba9-97e4-eb3ac5a29dd9,http://www.w3.org/2004/02/skos/core#relatedMatch
2330,2100,many-to-many correspondence,880878f4-74da-4b8b-998b-149a9fef2e6c,http://www.w3.org/2004/02/skos/core#relatedMatch
2330,2420,many-to-many correspondence,236b19c9-0778-43c3-ab71-e6aaf69ede67,http://www.w3.org/2004/02/skos/core#relatedMatch
2330,3812,many-to-many correspondence,59254203-516a-4fd3-bfd9-2dccbb7e2fe5,http://www.w3.org/2004/02/skos/core#relatedMatch
2330,3822,many-to-many correspondence,5d8fe150-87a6-4ab8-b2bd-d8c058e98f44,http://www.w3.org/2004/02/skos/core#relatedMatch
2411,1910,many-to-many correspondence,69a58c95-266a-48dd-bd0d-e8cd25b5a8d9,http://www.w3.org/2004/02/skos/core#relatedMatch
2411,2011,many-to-many correspondence,12d192e6-2787-4f7f-b671-97ac6fb954d3,http://www.w3.org/2004/02/skos/core#relatedMatch
2412,2012,one-to-many correspondence,e36db88e-9e6a-4546-bc53-544a0e0f4ae8,http://www.w3.org/2004/02/skos/core#narrowMatch
2412,3821,many-to-many correspondence,3ae73951-51ae-4376-9396-f628b00e69bf,http://www.w3.org/2004/02/skos/core#relatedMatch
2413,2013,one-to-one correspondence,bd59029f-9e33-4331-ae67-d65195939637,http://www.w3.org/2004/02/skos/core#exactMatch
2421,2021,one-to-one correspondence,3b1d92bd-9892-4e69-8b1a-e58b912e99cf,http://www.w3.org/2004/02/skos/core#exactMatch
2422,2022,one-to-one correspondence,b5a7ce91-8bc1-42d3-bf94-fa407cc6a03d,http://www.w3.org/2004/02/skos/core#exactMatch
2423,2100,many-to-many correspondence,e2ffddca-8984-487d-972e-b28e39fe205a,http://www.w3.org/2004/02/skos/core#relatedMatch
2423,3250,many-to-many correspondence,c604e2af-8135-4471-8f62-cdadbaf6ca14,http://www.w3.org/2004/02/skos/core#relatedMatch
2424,2023,one-to-one correspondence,f888086c-8db4-444f-9ce0-39d1807d88ad,http://www.w3.org/2004/02/skos/core#exactMatch
2429,1079,many-to-many correspondence,9ba240ab-8b0f-4f23-8102-0d88b77845c1,http://www.w3.org/2004/02/skos/core#relatedMatch
2429,2011,many-to-many correspondence,b7c934c7-0f0f-40b9-8f73-6ca260248c93,http://www.w3.org/2004/02/skos/core#relatedMatch
2429,2029,many-to-many correspondence,0109fecb-6030-4d5e-acfb-daed72ef7fe4,http://www.w3.org/2004/02/skos/core#relatedMatch
2429,2610,many-to-many correspondence,17e2fa83-c49e-4fb5-9672-d0ab710b489e,http://www.w3.org/2004/02/skos/core#relatedMatch
2429,2680,one-to-many correspondence,eae454a8-080a-43f2-9444-816db02fe268,http://www.w3.org/2004/02/skos/core#narrowMatch
2429,2817,many-to-many correspondence,acf46c56-24ed-4117-bb9c-2df25ca7ec52,http://www.w3.org/2004/02/skos/core#relatedMatch
2430,2030,one-to-one correspondence,d272a156-2100-4cbf-9a46-f7722fba1209,http://www.w3.org/2004/02/skos/core#exactMatch
