wavelength (nm), incident spectral irradiance (W/m2/nm)
286.7797844974906,0
304.3410803907108, 0.025427450521138307
317.4164882804771, 0.16659591287035955
326.53442103937687, 0.2799874107038295
333.03277508949293, 0.3531956318070032
350.7514705617816, 0.3969361166412929
363.12982317281575, 0.4733941328024359
384.85096508427625, 0.43397206932896126
395.14939468619025, 0.4973577116758403
398.3873288841719, 0.6487220400515283
400.7708082243529, 0.7613523246281766
413.2278606249213, 0.8465496545262912
431.47496896979726, 0.7577365616582739
440.8627295785289, 0.8778106335636492
450.7564174056952,0.981657688
481.4830638052922, 0.9582503806066285
496.19992444820207, 0.9199481789436703
513.4014498749798, 0.8599587188195339
518.7642784, 0.8228129757582856
535.8196470651724, 0.8472376742007262
558.3727581802809, 0.8009573720576181
584.4898454785847, 0.7404775149314908
613.3164541022827, 0.6906326853261506
637.5559892788401, 0.6571905375336691
674.7809897285532, 0.6261052230940392
683.7752513896135, 0.5901012999180232
689.4753647173104, 0.4945909942616232
707.7224730621863, 0.5465437990397002
723.6085877210339, 0.42141936994964285
743.1486211796873, 0.5017566459772808
763.0259394506305,0.207174435
771.0083466748215, 0.4466638365148144
797.2266194168121, 0.4088593512120857
810.7967116979366, 0.3738289026818129
820.4655429835765, 0.3144176718585315
847.0098577107806, 0.37265780536362575
885.9212822219424, 0.33286245461997893
901.2115270457448, 0.23934301440449704
925.9120181324315, 0.23922590467267832
935.2660502599342,0.096322754
997.3714270295552, 0.2519835460826795
1031.7969635372633, 0.2270830893547254
1056.1264413304311, 0.19112308232814149
1124.1792736234283, 0.013928738728188313
1198.9103451997626, 0.1867534254596557
1270.054954938749, 0.10925606042862163
1315.015020416974, 0.040549244642229774
1344.5724128006332,0.008563649
1458.720836106564,0.003732873
1573.0941159540214,0.008461178
1635.8290910399164,0.008117168
1685.6797862963429,0.005548074
1749.5278012627944,0.002788675
1857.0654422478458,0.000592868
1968.875357521901,0.001376039
2086.8800705150115,0.004135437
2199.364555413646,0.001507788
2314.873360795812,0.001624898
3000,0